Time,Thrust N,x-Thrust N,y-Thrust N,Acceleration Feet/sec/sec,x-Acceleration Feet/sec/sec,y-Acceleration Feet/sec/sec,Acceleration Total Feet/sec/sec,x-Acceleration Total Feet/sec/sec,y-Acceleration Total Feet/sec/sec,Velocity Feet / Sec,x-Velocity Feet / Sec,y-Velocity Feet / Sec,Mach number,Altitude Feet,Range Feet,Cd,Drag force N,x-Drag force N,y-Drag force N,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,Flight angle Deg.,Gamma - Velocity tangent angle Deg.,Wind angle of attack Deg.,CG Inches,Mass Ounces,CP Inches,CNa - normal force coefficient,Static stability margin Calibers,Angular acceleration Rad/s/s,Torque N-m,Pitch rate rad/s,Pitch force N,x-Wind velocity Miles / Hour,Cross wind drag N,Cross wind lift N,X Wind induced acceleration Feet/sec/sec,Y Wind induced lift Feet/sec/sec,X Wind drift velocity Feet / Sec,Y Wind drift velocity Feet / Sec,Thermal rise velocity Miles / Hour,Gravity Feet/sec/sec,Pressure KPa,Temperature Degrees Fahrenheit,Density kg/m^3,Viscosity ?,Kinematic viscosity ?,Sound velocity Feet / Sec,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate rad/s,Damping Ratio,Prec. Freq. rad/s,Nat. Coupled Frequency rad/s,Coupled Damping Ratio,Booster 2 Velocity Feet / Sec,Booster 2 x-Velocity Feet / Sec,Booster 2 y-Velocity Feet / Sec,Booster 2 range Feet,Booster 2 altitude Feet,Booster 2 flight angle Deg.,Booster 1 Velocity Feet / Sec,Booster 1 x-Velocity Feet / Sec,Booster 1 y-Velocity Feet / Sec,Booster 1 range Feet,Booster 1 altitude Feet,Booster 1 flight angle 
64.732500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.841000, 2.537000,-12.588000, 0.011494,284.242000,82.778000, 1.500000, 5.851871, 0.074849, 5.851871,1530.016892, 9.431258,90.000002,-78.606515, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.729490, 0.000000, 0.000000, 0.000000, 0.000000, 2.537000, 0.000000, 0.000000,32.088000,100269.539853,59.640000, 1.210746, 0.000018, 0.000159,1117.138000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.750000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.841000, 2.536000,-12.588000, 0.011494,284.021000,82.822000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.607248, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.729370, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100270.334881,59.640000, 1.210753, 0.000018, 0.000159,1117.139000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.767500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.536000,-12.587000, 0.011494,283.801000,82.867000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.607981, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.729250, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100271.129911,59.641000, 1.210761, 0.000018, 0.000159,1117.140000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.785000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.536000,-12.587000, 0.011494,283.581000,82.911000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.608713, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.729130, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100271.924943,59.642000, 1.210769, 0.000018, 0.000159,1117.141000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.802500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.536000,-12.587000, 0.011494,283.361000,82.956000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.609446, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.729011, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100272.719978,59.643000, 1.210777, 0.000018, 0.000159,1117.142000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.820000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.536000,-12.587000, 0.011494,283.140000,83.000000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.610179, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728891, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100273.515016,59.644000, 1.210785, 0.000018, 0.000159,1117.143000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.837500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.536000,-12.587000, 0.011494,282.920000,83.044000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.610913, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728771, 0.000000, 0.000000, 0.000000, 0.000000, 2.536000, 0.000000, 0.000000,32.088000,100274.310057,59.644000, 1.210792, 0.000018, 0.000159,1117.143000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.855000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011494,282.700000,83.089000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.611646, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728651, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100275.105100,59.645000, 1.210800, 0.000018, 0.000159,1117.144000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.872500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011494,282.480000,83.133000, 1.500000, 5.851872, 0.074849, 5.851872,1530.016892, 9.431258,90.000002,-78.612380, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728531, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100275.900145,59.646000, 1.210808, 0.000018, 0.000159,1117.145000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.890000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011493,282.259000,83.177000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.613113, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728411, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100276.695193,59.647000, 1.210816, 0.000018, 0.000159,1117.146000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.907500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011493,282.039000,83.222000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.613847, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728292, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100277.490244,59.648000, 1.210823, 0.000018, 0.000159,1117.147000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.925000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011493,281.819000,83.266000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.614581, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728172, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100278.285298,59.648000, 1.210831, 0.000018, 0.000159,1117.148000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.942500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.535000,-12.587000, 0.011493,281.598000,83.310000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.615315, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.728052, 0.000000, 0.000000, 0.000000, 0.000000, 2.535000, 0.000000, 0.000000,32.088000,100279.080354,59.649000, 1.210839, 0.000018, 0.000159,1117.149000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.960000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.534000,-12.587000, 0.011493,281.378000,83.355000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.616050, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727932, 0.000000, 0.000000, 0.000000, 0.000000, 2.534000, 0.000000, 0.000000,32.088000,100279.875412,59.650000, 1.210847, 0.000018, 0.000159,1117.149000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.977500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.840000, 2.534000,-12.587000, 0.011493,281.158000,83.399000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.616784, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727812, 0.000000, 0.000000, 0.000000, 0.000000, 2.534000, 0.000000, 0.000000,32.088000,100280.670473,59.651000, 1.210854, 0.000018, 0.000159,1117.150000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.995000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.534000,-12.587000, 0.011493,280.938000,83.444000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.617519, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727692, 0.000000, 0.000000, 0.000000, 0.000000, 2.534000, 0.000000, 0.000000,32.088000,100281.465537,59.651000, 1.210862, 0.000018, 0.000159,1117.151000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.012500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.534000,-12.587000, 0.011493,280.717000,83.488000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.618254, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727572, 0.000000, 0.000000, 0.000000, 0.000000, 2.534000, 0.000000, 0.000000,32.088000,100282.260604,59.652000, 1.210870, 0.000018, 0.000159,1117.152000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.030000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.534000,-12.587000, 0.011493,280.497000,83.532000, 1.500000, 5.851873, 0.074849, 5.851873,1530.016892, 9.431258,90.000002,-78.618989, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727452, 0.000000, 0.000000, 0.000000, 0.000000, 2.534000, 0.000000, 0.000000,32.088000,100283.055673,59.653000, 1.210878, 0.000018, 0.000159,1117.153000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.047500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011493,280.277000,83.577000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.619724, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727331, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100283.850744,59.654000, 1.210886, 0.000018, 0.000159,1117.154000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.065000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011493,280.057000,83.621000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.620459, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727211, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100284.645819,59.655000, 1.210893, 0.000018, 0.000159,1117.154000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.082500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011493,279.836000,83.665000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.621194, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.727091, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100285.440896,59.655000, 1.210901, 0.000018, 0.000159,1117.155000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.100000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011493,279.616000,83.710000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.621930, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726971, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100286.235975,59.656000, 1.210909, 0.000018, 0.000159,1117.156000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.117500, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011492,279.396000,83.754000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.622666, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726851, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100287.031057,59.657000, 1.210917, 0.000018, 0.000159,1117.157000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.135000, 0.000000, 0.000000, 0.000000,32.090000, 0.000000,32.090000, 0.411000, 0.411000, 0.002000,12.839000, 2.533000,-12.587000, 0.011492,279.175000,83.798000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.623401, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726731, 0.000000, 0.000000, 0.000000, 0.000000, 2.533000, 0.000000, 0.000000,32.088000,100287.826142,59.658000, 1.210924, 0.000018, 0.000159,1117.158000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.152500, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.839000, 2.532000,-12.587000, 0.011492,278.955000,83.842000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.624137, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726610, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100288.621229,59.659000, 1.210932, 0.000018, 0.000159,1117.159000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.170000, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.839000, 2.532000,-12.587000, 0.011492,278.735000,83.887000, 1.500000, 5.851874, 0.074849, 5.851874,1530.016892, 9.431258,90.000002,-78.624874, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726490, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100289.416319,59.659000, 1.210940, 0.000018, 0.000159,1117.160000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.187500, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.839000, 2.532000,-12.587000, 0.011492,278.515000,83.931000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.625610, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726370, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100290.211412,59.660000, 1.210948, 0.000018, 0.000159,1117.160000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.205000, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.839000, 2.532000,-12.586000, 0.011492,278.294000,83.975000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.626346, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726250, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100291.006507,59.661000, 1.210955, 0.000018, 0.000159,1117.161000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.222500, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.839000, 2.532000,-12.586000, 0.011492,278.074000,84.020000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.627083, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726129, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100291.801605,59.662000, 1.210963, 0.000018, 0.000159,1117.162000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.240000, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.838000, 2.532000,-12.586000, 0.011492,277.854000,84.064000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.627820, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.726009, 0.000000, 0.000000, 0.000000, 0.000000, 2.532000, 0.000000, 0.000000,32.088000,100292.596705,59.662000, 1.210971, 0.000018, 0.000159,1117.163000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.257500, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.838000, 2.531000,-12.586000, 0.011492,277.634000,84.108000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.628557, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.725889, 0.000000, 0.000000, 0.000000, 0.000000, 2.531000, 0.000000, 0.000000,32.088000,100293.391808,59.663000, 1.210979, 0.000018, 0.000159,1117.164000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.275000, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.838000, 2.531000,-12.586000, 0.011492,277.413000,84.153000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.629294, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.725768, 0.000000, 0.000000, 0.000000, 0.000000, 2.531000, 0.000000, 0.000000,32.088000,100294.186914,59.664000, 1.210987, 0.000018, 0.000159,1117.165000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65.292500, 0.000000, 0.000000, 0.000000,32.091000, 0.000000,32.091000, 0.411000, 0.411000, 0.002000,12.838000, 2.531000,-12.586000, 0.011492,277.193000,84.197000, 1.500000, 5.851875, 0.074849, 5.851875,1530.016892, 9.431258,90.000002,-78.630031, 0.000000,10.234000,21.103697,18.860000, 7.456565, 3.891728, 0.000000, 0.000000, 0.000000, 0.000000, 1.725648, 0.000000, 0.000000, 0.000000, 0.000000, 2.531000, 0.000000, 0.000000,32.088000,100294.982022,59.665000, 1.210994, 0.000018, 0.000159,1117.165000, 0.402348, 0.006227, 3.791805, 0.029341, 0.000000, 3.780172, 0.029251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
